Symbol,Company Name,Sector,PaymentDate,AnnualDividendsPerShare,DividendYield,PayoutRatio
RDIB,Reading International Inc - Class B Voting Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
RDIB,Reading International Inc - Class B Voting Common Stock,Consumer Discretionary,,,,
RDNT,"RadNet, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RDNT,"RadNet, Inc. - Common Stock",Health Care,,,,
RDUS,"Schnitzer Steel Industries, Inc. - Class A Common Stock",Consumer Discretionary,11/27/2023,0.75,2.42%,N/A
RDVT,"Red Violet, Inc. - Common Stock ",Technology,N/A,N/A,N/A,N/A
RDVT,"Red Violet, Inc. - Common Stock ",Technology,,,,
RDWR,Radware Ltd. - Ordinary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
RDWR,Radware Ltd. - Ordinary Shares,Consumer Discretionary,,,,
RDZN,"Roadzen, Inc. - Ordinary Shares",Finance,N/A,N/A,N/A,N/A
RDZN,"Roadzen, Inc. - Ordinary Shares",Finance,,,,
RDZNW,"Roadzen, Inc. - Warrants",Finance,N/A,N/A,N/A,N/A
RDZNW,"Roadzen, Inc. - Warrants",Finance,,,,
REAL,"The RealReal, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
REAL,"The RealReal, Inc. - Common Stock",Consumer Discretionary,,,,
REAX,"The Real Brokerage, Inc. - Common Shares",Finance,N/A,N/A,N/A,N/A
REAX,"The Real Brokerage, Inc. - Common Shares",Finance,,,,
REBN,"Reborn Coffee, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
REBN,"Reborn Coffee, Inc. - Common Stock",Consumer Discretionary,,,,
REE,REE Automotive Ltd. - Class A Ordinary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
REE,REE Automotive Ltd. - Class A Ordinary Shares,Consumer Discretionary,,,,
REFI,"Chicago Atlantic Real Estate Finance, Inc. - Common Stock",Real Estate,10/13/2023,1.88,11.23%,8.29
REFR,Research Frontiers Incorporated - Common Stock,Technology,N/A,N/A,N/A,N/A
REFR,Research Frontiers Incorporated - Common Stock,Technology,,,,
REG,Regency Centers Corporation - Common Stock,Real Estate,01/03/2024,2.68,4.03%,31.52
REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
REKR,"Rekor Systems, Inc. - Common Stock",Telecommunications,N/A,N/A,N/A,N/A
REKR,"Rekor Systems, Inc. - Common Stock",Telecommunications,,,,
RELI,"Reliance Global Group, Inc. - Common Stock",Finance,N/A,N/A,N/A,N/A
RELI,"Reliance Global Group, Inc. - Common Stock",Finance,,,,
RELIW,"Reliance Global Group, Inc. - Series A Warrants",Finance,N/A,N/A,N/A,N/A
RELIW,"Reliance Global Group, Inc. - Series A Warrants",Finance,,,,
RELL,"Richardson Electronics, Ltd. - Common Stock",Technology,11/29/2023,0.24,1.81%,11.23
RELY,"Remitly Global, Inc. - Common stock",Technology,N/A,N/A,N/A,N/A
RELY,"Remitly Global, Inc. - Common stock",Technology,,,,
RENB,Renovaro Biosciences Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
RENB,Renovaro Biosciences Inc. - Common Stock,Health Care,,,,
RENE,Cartesian Growth Corporation II - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
RENE,Cartesian Growth Corporation II - Class A Ordinary Shares,Finance,,,,
RENEU,Cartesian Growth Corporation II - Unit,Finance,N/A,N/A,N/A,N/A
RENEU,Cartesian Growth Corporation II - Unit,Finance,,,,
RENEW,Cartesian Growth Corporation II - Warrant,Finance,N/A,N/A,N/A,N/A
RENEW,Cartesian Growth Corporation II - Warrant,Finance,,,,
RENT,"Rent the Runway, Inc. - Class A Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
RENT,"Rent the Runway, Inc. - Class A Common Stock",Consumer Discretionary,,,,
REPL,"Replimune Group, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
REPL,"Replimune Group, Inc. - Common Stock",Health Care,,,,
RETO,"ReTo Eco-Solutions, Inc. - Common Shares",Industrials,N/A,N/A,N/A,N/A
RETO,"ReTo Eco-Solutions, Inc. - Common Shares",Industrials,,,,
REVB,"Revelation Biosciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
REVB,"Revelation Biosciences, Inc. - Common Stock",Health Care,,,,
REVBW,"Revelation Biosciences, Inc. - Warrant",Health Care,N/A,N/A,N/A,N/A
REVBW,"Revelation Biosciences, Inc. - Warrant",Health Care,,,,
REYN,Reynolds Consumer Products Inc. - Common Stock,Consumer Discretionary,11/30/2023,0.92,3.43%,21.11
RFAC,RF Acquisition Corp. - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
RFAC,RF Acquisition Corp. - Class A Common Stock,Finance,,,,
RFACR,RF Acquisition Corp. - Rights,Finance,N/A,N/A,N/A,N/A
RFACR,RF Acquisition Corp. - Rights,Finance,,,,
RFACU,RF Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
RFACU,RF Acquisition Corp. - Unit,Finance,,,,
RFACW,RF Acquisition Corp. - Warrants,Finance,N/A,N/A,N/A,N/A
RFACW,RF Acquisition Corp. - Warrants,Finance,,,,
RFIL,"RF Industries, Ltd. - Common Stock",Technology,04/15/2020,N/A,N/A,N/A
RGC,Regencell Bioscience Holdings Limited - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
RGC,Regencell Bioscience Holdings Limited - Ordinary Shares,Health Care,,,,
RGCO,RGC Resources Inc. - Common Stock,Utilities,11/01/2023,0.79,3.7%,18.74
RGEN,Repligen Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
RGEN,Repligen Corporation - Common Stock,Health Care,,,,
RGF,"The Real Good Food Company, Inc. - Class A Common Stock",Consumer Staples,N/A,N/A,N/A,N/A
RGF,"The Real Good Food Company, Inc. - Class A Common Stock",Consumer Staples,,,,
RGLD,"Royal Gold, Inc. - Common Stock",Industrials,10/20/2023,1.5,1.23%,35.17
RGLS,Regulus Therapeutics Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
RGLS,Regulus Therapeutics Inc. - Common Stock,Health Care,,,,
RGNX,REGENXBIO Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
RGNX,REGENXBIO Inc. - Common Stock,Health Care,,,,
RGP,"Resources Connection, Inc. - Common Stock",Consumer Discretionary,12/14/2023,0.56,3.96%,12.24
RGTI,"Rigetti Computing, Inc.  - Common stock",Technology,N/A,N/A,N/A,N/A
RGTI,"Rigetti Computing, Inc.  - Common stock",Technology,,,,
RGTIW,"Rigetti Computing, Inc.  - Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",Technology,N/A,N/A,N/A,N/A
RGTIW,"Rigetti Computing, Inc.  - Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",Technology,,,,
RICK,"RCI Hospitality Holdings, Inc. - Common Stock",Consumer Discretionary,12/29/2023,0.24,0.37%,20.92
RIGL,"Rigel Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RIGL,"Rigel Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
RILY,"B. Riley Financial, Inc. - Common Stock",Finance,11/30/2023,4,18.77%,N/A
RILYG,"B. Riley Financial, Inc. - 5.00% Senior Notes due 2026",Finance,10/31/2023,1.25,7.74%,N/A
RILYK,"B. Riley Financial, Inc. - 5.50% Senior Notes Due 2026",Finance,10/31/2023,1.375,7.64%,N/A
RILYL,"B. Riley Financial, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series B Cumulative Perpetual Preferred Stock",Finance,10/31/2023,1.8438,9.8%,N/A
RILYM,"B. Riley Financial, Inc. - 6.375% Senior Notes due 2025",Finance,10/31/2023,1.5938,7.62%,N/A
RILYN,"B. Riley Financial, Inc. - 6.50% Senior Notes Due 2026",Finance,10/31/2023,1.625,9.07%,N/A
RILYO,"B. Riley Financial, Inc. - 6.75% Senior Notes due 2024",Finance,10/31/2023,1.6875,6.96%,N/A
RILYP,"B. Riley Financial, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",Finance,10/31/2023,1.7188,9.91%,N/A
RILYT,"B. Riley Financial, Inc. - 6.00% Senior Notes Due 2028",Finance,10/31/2023,1.5,9.15%,N/A
RILYZ,"B. Riley Financial, Inc. - 5.25% Senior Notes due 2028",Finance,10/31/2023,1.3125,9.7%,N/A
RIOT,"Riot Platforms, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
RIVN,"Rivian Automotive, Inc. - Class A Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
RIVN,"Rivian Automotive, Inc. - Class A Common Stock",Consumer Discretionary,,,,
RKDA,"Arcadia Biosciences, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
RKDA,"Arcadia Biosciences, Inc. - Common Stock",Industrials,,,,
RKLB,"Rocket Lab USA, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
RKLB,"Rocket Lab USA, Inc. - Common Stock",Industrials,,,,
RLAY,"Relay Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RLAY,"Relay Therapeutics, Inc. - Common Stock",Health Care,,,,
RLMD,"Relmada Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RLMD,"Relmada Therapeutics, Inc. - Common Stock",Health Care,,,,
RLYB,Rallybio Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
RLYB,Rallybio Corporation - Common Stock,Health Care,,,,
RMBI,"Richmond Mutual Bancorporation, Inc. - Common Stock",Finance,12/14/2023,0.56,4.86%,11.07
RMBL,"RumbleOn, Inc. - Class B Common Stock",Technology,N/A,N/A,N/A,N/A
RMBL,"RumbleOn, Inc. - Class B Common Stock",Technology,,,,
RMBS,"Rambus, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
RMBS,"Rambus, Inc. - Common Stock",Technology,,,,
RMCF,"Rocky Mountain Chocolate Factory, Inc. - Common Stock",Consumer Staples,03/13/2020,N/A,N/A,N/A
RMCOW,Royalty Management Holding Corporation - Warrant,Miscellaneous,N/A,N/A,N/A,N/A
RMCOW,Royalty Management Holding Corporation - Warrant,Miscellaneous,,,,
RMGC,RMG Acquisition Corp. III - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
RMGC,RMG Acquisition Corp. III - Class A Ordinary Shares,Finance,,,,
RMGCU,RMG Acquisition Corp. III - Unit,Finance,N/A,N/A,N/A,N/A
RMGCU,RMG Acquisition Corp. III - Unit,Finance,,,,
RMGCW,RMG Acquisition Corp. III - Warrant,Finance,N/A,N/A,N/A,N/A
RMGCW,RMG Acquisition Corp. III - Warrant,Finance,,,,
RMNI,"Rimini Street, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
RMNI,"Rimini Street, Inc. - Common Stock",Consumer Discretionary,,,,
RMR,The RMR Group Inc. - Class A Common Stock,Finance,11/16/2023,1.6,5.86%,8.12
RMTI,"Rockwell Medical, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RMTI,"Rockwell Medical, Inc. - Common Stock",Health Care,,,,
RNA,"Avidity Biosciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RNA,"Avidity Biosciences, Inc. - Common Stock",Health Care,,,,
RNAC,"Cartesian Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RNAC,"Cartesian Therapeutics, Inc. - Common Stock",Health Care,,,,
RNAZ,"TransCode Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RNAZ,"TransCode Therapeutics, Inc. - Common Stock",Health Care,,,,
RNLX,Renalytix plc - American Depositary Shares,Health Care,N/A,N/A,N/A,N/A
RNLX,Renalytix plc - American Depositary Shares,Health Care,,,,
RNW,ReNew Energy Global plc - Class A Shares,Utilities,N/A,N/A,N/A,N/A
RNW,ReNew Energy Global plc - Class A Shares,Utilities,,,,
RNWWW,ReNew Energy Global plc - Warrant,Utilities,N/A,N/A,N/A,N/A
RNWWW,ReNew Energy Global plc - Warrant,Utilities,,,,
RNXT,"RenovoRx, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RNXT,"RenovoRx, Inc. - Common Stock",Health Care,,,,
ROAD,"Construction Partners, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
ROAD,"Construction Partners, Inc. - Common Stock",Industrials,,,,
ROCL,Roth CH Acquisition V Co. - Common Stock,Finance,N/A,N/A,N/A,N/A
ROCL,Roth CH Acquisition V Co. - Common Stock,Finance,,,,
ROCLU,Roth CH Acquisition V Co. - Unit,Finance,N/A,N/A,N/A,N/A
ROCLU,Roth CH Acquisition V Co. - Unit,Finance,,,,
ROCLW,Roth CH Acquisition V Co. - Warrant,Finance,N/A,N/A,N/A,N/A
ROCLW,Roth CH Acquisition V Co. - Warrant,Finance,,,,
ROI,"RiskOn International, Inc. - Common Stock",Energy,N/A,N/A,N/A,N/A
ROI,"RiskOn International, Inc. - Common Stock",Energy,,,,
ROIC,Retail Opportunity Investments Corp. - Common Stock,Real Estate,01/05/2024,0.6,4.33%,47.83
ROIV,Roivant Sciences Ltd. - Common Shares,Health Care,N/A,N/A,N/A,N/A
ROIV,Roivant Sciences Ltd. - Common Shares,Health Care,,,,
ROKU,"Roku, Inc. - Class A Common Stock",Telecommunications,N/A,N/A,N/A,N/A
ROKU,"Roku, Inc. - Class A Common Stock",Telecommunications,,,,
ROOT,"Root, Inc. - Common Stock",Finance,N/A,N/A,N/A,N/A
ROOT,"Root, Inc. - Common Stock",Finance,,,,
ROP,"Roper Technologies, Inc. - Common Stock",Industrials,10/23/2023,2.73,0.51%,19.9
ROST,"Ross Stores, Inc. - Common Stock",Consumer Discretionary,12/29/2023,1.34,0.99%,27.01
ROVR,"Rover Group, Inc. - Class A Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
ROVR,"Rover Group, Inc. - Class A Common Stock",Consumer Discretionary,,,,
RPAY,Repay Holdings Corporation - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
RPAY,Repay Holdings Corporation - Class A Common Stock,Technology,,,,
RPD,"Rapid7, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
RPD,"Rapid7, Inc. - Common Stock",Technology,,,,
RPHM,"Reneo Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RPHM,"Reneo Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
RPID,"Rapid Micro Biosystems, Inc. - Class A Common Stock",Health Care,N/A,N/A,N/A,N/A
RPID,"Rapid Micro Biosystems, Inc. - Class A Common Stock",Health Care,,,,
RPRX,Royalty Pharma plc - Class A Ordinary Shares,Health Care,12/15/2023,0.8,2.92%,88.6
RPTX,Repare Therapeutics Inc. - Common Shares,Health Care,N/A,N/A,N/A,N/A
RPTX,Repare Therapeutics Inc. - Common Shares,Health Care,,,,
RRBI,"Red River Bancshares, Inc. - Common Stock",Consumer Discretionary,12/14/2023,0.32,0.57%,11.05
RRGB,"Red Robin Gourmet Burgers, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
RRGB,"Red Robin Gourmet Burgers, Inc. - Common Stock",Consumer Discretionary,,,,
RRR,"Red Rock Resorts, Inc. - Class A Common Stock",Consumer Discretionary,12/29/2023,1,1.91%,15.05
RSLS,"ReShape Lifesciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RSLS,"ReShape Lifesciences, Inc. - Common Stock",Health Care,,,,
RSSS,"Research Solutions, Inc - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
RSSS,"Research Solutions, Inc - Common Stock",Consumer Discretionary,,,,
RSVR,"Reservoir Media, Inc.. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
RSVR,"Reservoir Media, Inc.. - Common Stock",Consumer Discretionary,,,,
RSVRW,"Reservoir Media, Inc.. - Warrant",Consumer Discretionary,N/A,N/A,N/A,N/A
RSVRW,"Reservoir Media, Inc.. - Warrant",Consumer Discretionary,,,,
RTC,Baijiayun Group Ltd - Class Ordinary Shares,Industrials,N/A,N/A,N/A,N/A
RTC,Baijiayun Group Ltd - Class Ordinary Shares,Industrials,,,,
RUM,Rumble Inc. - Class A Common Stock,Technology,N/A,N/A,N/A,N/A
RUM,Rumble Inc. - Class A Common Stock,Technology,,,,
RUMBW,Rumble Inc. - Warrant,Technology,N/A,N/A,N/A,N/A
RUMBW,Rumble Inc. - Warrant,Technology,,,,
RUN,Sunrun Inc. - Common Stock,Miscellaneous,N/A,N/A,N/A,N/A
RUN,Sunrun Inc. - Common Stock,Miscellaneous,,,,
RUSHA,"Rush Enterprises, Inc. - Class A Common Stock",Consumer Discretionary,12/12/2023,0.68,1.45%,10.91
RUSHB,"Rush Enterprises, Inc. - Class B Common Stock",Consumer Discretionary,12/12/2023,0.68,1.36%,11.63
RVMD,"Revolution Medicines, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RVMD,"Revolution Medicines, Inc. - Common Stock",Health Care,,,,
RVNC,"Revance Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RVNC,"Revance Therapeutics, Inc. - Common Stock",Health Care,,,,
RVPH,"Reviva Pharmaceuticals Holdings, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RVPH,"Reviva Pharmaceuticals Holdings, Inc. - Common Stock",Health Care,,,,
RVPHW,"Reviva Pharmaceuticals Holdings, Inc. - Warrants",Health Care,N/A,N/A,N/A,N/A
RVPHW,"Reviva Pharmaceuticals Holdings, Inc. - Warrants",Health Care,,,,
RVSB,Riverview Bancorp Inc - Common Stock,Finance,10/23/2023,0.24,3.77%,10.13
RVYL,Ryvyl Inc. - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
RVYL,Ryvyl Inc. - Common Stock,Consumer Discretionary,,,,
RWLK,ReWalk Robotics Ltd. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
RWLK,ReWalk Robotics Ltd. - Ordinary Shares,Health Care,,,,
RWOD,Redwoods Acquisition Corp. - Common Stock,Finance,N/A,N/A,N/A,N/A
RWOD,Redwoods Acquisition Corp. - Common Stock,Finance,,,,
RWODR,Redwoods Acquisition Corp. - Rights,Finance,N/A,N/A,N/A,N/A
RWODR,Redwoods Acquisition Corp. - Rights,Finance,,,,
RWODU,Redwoods Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
RWODU,Redwoods Acquisition Corp. - Unit,Finance,,,,
RWODW,Redwoods Acquisition Corp. - Warrants,Finance,N/A,N/A,N/A,N/A
RWODW,Redwoods Acquisition Corp. - Warrants,Finance,,,,
RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",Health Care,N/A,N/A,N/A,N/A
RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",Health Care,,,,
RXST,"RxSight, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RXST,"RxSight, Inc. - Common Stock",Health Care,,,,
RXT,"Rackspace Technology, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
RXT,"Rackspace Technology, Inc. - Common Stock",Technology,,,,
RYAAY,"Ryanair Holdings plc - American Depositary Shares, each representing five Ordinary Shares",Consumer Discretionary,N/A,N/A,N/A,12.68
RYTM,"Rhythm Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RYTM,"Rhythm Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
RZLT,"Rezolute, Inc. - Common Stock (NV)",Health Care,N/A,N/A,N/A,N/A
RZLT,"Rezolute, Inc. - Common Stock (NV)",Health Care,,,,
SABR,Sabre Corporation - Common Stock,Technology,03/30/2020,N/A,N/A,N/A
SABS,"SAB Biotherapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
SABS,"SAB Biotherapeutics, Inc. - Common Stock",Health Care,,,,
SABSW,"SAB Biotherapeutics, Inc. - Warrant",Health Care,N/A,N/A,N/A,N/A
SABSW,"SAB Biotherapeutics, Inc. - Warrant",Health Care,,,,
SAFT,"Safety Insurance Group, Inc. - Common Stock",Finance,12/15/2023,3.6,4.75%,36.5
SAGA,Sagaliam Acquisition Corp. - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
SAGA,Sagaliam Acquisition Corp. - Class A Common Stock,Finance,,,,
SAGAR,Sagaliam Acquisition Corp. - Rights,Finance,N/A,N/A,N/A,N/A
SAGAR,Sagaliam Acquisition Corp. - Rights,Finance,,,,
SAGAU,Sagaliam Acquisition Corp. - Units,Finance,N/A,N/A,N/A,N/A
SAGAU,Sagaliam Acquisition Corp. - Units,Finance,,,,
SAGE,"Sage Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
SAGE,"Sage Therapeutics, Inc. - Common Stock",Health Care,,,,
SAI,SAI.TECH Global Corporation  - Class A Ordinary Shares,Technology,N/A,N/A,N/A,N/A
SAI,SAI.TECH Global Corporation  - Class A Ordinary Shares,Technology,,,,
SAIA,"Saia, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
SAIA,"Saia, Inc. - Common Stock",Industrials,,,,
SAITW,SAI.TECH Global Corporation  - Warrant,Technology,N/A,N/A,N/A,N/A
SAITW,SAI.TECH Global Corporation  - Warrant,Technology,,,,
SALM,"Salem Media Group, Inc. - Class A Common Stock",Consumer Discretionary,03/31/2020,N/A,N/A,N/A
SAMG,Silvercrest Asset Management Group Inc. - Common Stock,Finance,12/15/2023,0.76,4.41%,14.14
SANA,"Sana Biotechnology, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
SANA,"Sana Biotechnology, Inc. - Common Stock",Health Care,,,,
SANG,Sangoma Technologies Corporation - Common Shares,Technology,N/A,N/A,N/A,N/A
SANG,Sangoma Technologies Corporation - Common Shares,Technology,,,,
SANM,Sanmina Corporation - Common Stock,Technology,N/A,N/A,N/A,N/A
SANM,Sanmina Corporation - Common Stock,Technology,,,,
SANW,S&W Seed Company - Common Stock,Consumer Staples,N/A,N/A,N/A,N/A
SANW,S&W Seed Company - Common Stock,Consumer Staples,,,,
SASI,"Sigma Additive Solutions, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
SASI,"Sigma Additive Solutions, Inc. - Common Stock",Consumer Discretionary,,,,
SASR,"Sandy Spring Bancorp, Inc. - Common Stock",Finance,11/15/2023,1.36,5.11%,9.3
SATS,EchoStar Corporation - Common stock,Technology,N/A,N/A,N/A,N/A
SATS,EchoStar Corporation - Common stock,Technology,,,,
SAVA,"Cassava Sciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
SAVA,"Cassava Sciences, Inc. - Common Stock",Health Care,,,,
SBAC,SBA Communications Corporation - Class A Common Stock,Real Estate,12/14/2023,3.4,1.35%,55.74
SBCF,Seacoast Banking Corporation of Florida - Common Stock,Finance,12/29/2023,0.72,2.56%,23.06
SBET,SharpLink Gaming Ltd. - Ordinary Shares,Technology,N/A,N/A,N/A,N/A
SBET,SharpLink Gaming Ltd. - Ordinary Shares,Technology,,,,
SBFG,"SB Financial Group, Inc. - Common Stock",Finance,11/24/2023,0.54,3.6%,9.05
SBFM,Sunshine Biopharma Inc. - Common stock,Health Care,N/A,N/A,N/A,N/A
SBFM,Sunshine Biopharma Inc. - Common stock,Health Care,,,,
SBFMW,Sunshine Biopharma Inc. - Warrant,Health Care,N/A,N/A,N/A,N/A
SBFMW,Sunshine Biopharma Inc. - Warrant,Health Care,,,,
SBGI,"Sinclair, Inc. - Class A Common Stock",Industrials,12/15/2023,1,7.6%,10.09
SBLK,Star Bulk Carriers Corp. - Common Shares,Consumer Discretionary,12/18/2023,0.88,4.17%,9.78
SBRA,"Sabra Health Care REIT, Inc. - Common Stock",Real Estate,11/30/2023,1.2,8.34%,N/A
SBSI,"Southside Bancshares, Inc. - Common Stock",Finance,09/01/2023,1.4,4.36%,10.4
SBT,"Sterling Bancorp, Inc. - Common Stock",Finance,02/28/2020,N/A,N/A,116
SBUX,Starbucks Corporation - Common Stock,Consumer Discretionary,11/24/2023,2.28,2.39%,26.63
SCHL,Scholastic Corporation - Common Stock,Consumer Discretionary,12/15/2023,0.8,2.08%,21.49
SCKT,"Socket Mobile, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
SCKT,"Socket Mobile, Inc. - Common Stock",Technology,,,,
SCLX,Scilex Holding Company - Common Stock,Health Care,N/A,N/A,N/A,N/A
SCLX,Scilex Holding Company - Common Stock,Health Care,,,,
SCLXW,Scilex Holding Company - Warrant,Health Care,N/A,N/A,N/A,N/A
SCLXW,Scilex Holding Company - Warrant,Health Care,,,,
SCNI,Scinai Immunotherapeutics Ltd. - American Depositary Shares,Health Care,N/A,N/A,N/A,N/A
SCNI,Scinai Immunotherapeutics Ltd. - American Depositary Shares,Health Care,,,,
SCOR,"comScore, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
SCOR,"comScore, Inc. - Common Stock",Consumer Discretionary,,,,
SCPH,scPharmaceuticals Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
SCPH,scPharmaceuticals Inc. - Common Stock,Health Care,,,,
SCRM,Screaming Eagle Acquisition Corp. - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
SCRM,Screaming Eagle Acquisition Corp. - Class A Ordinary Shares,Finance,,,,
SCRMU,Screaming Eagle Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
